NEIGHBORHOOD,ADDRESS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
BULLS HEAD,10 FRANCESCA LANE,2904.0,1159.0,1988.0,393000.0,2020-08-27
BULLS HEAD,23 CAROL PLACE,1456.0,1324.0,1988.0,120000.0,2020-01-23
BULLS HEAD,23 CAROL PLACE,1456.0,1324.0,1988.0,120000.0,2020-05-19
BULLS HEAD,46 CAROL PLACE,1456.0,1324.0,1988.0,323200.0,2020-10-23
BULLS HEAD,12 DOREEN DRIVE,1305.0,953.0,1988.0,350000.0,2020-07-27
BULLS HEAD,29 ELEANOR PLACE,1638.0,1159.0,1988.0,277000.0,2020-05-12
BULLS HEAD,310 WILCOX STREET,2035.0,1595.0,1994.0,470000.0,2020-01-02
BULLS HEAD,10 SUMMERFIELD PLACE,2289.0,1360.0,2017.0,534581.0,2020-12-14
BULLS HEAD,12 SUMMERFIELD PLACE,2297.0,1360.0,2017.0,525000.0,2020-02-13
BULLS HEAD,42 MATTHEW PLACE,3725.0,1000.0,1996.0,412150.0,2020-03-10
BULLS HEAD,21 HEATHER COURT,1349.0,993.0,1995.0,333700.0,2020-06-11
BULLS HEAD,16 HEATHER COURT,1349.0,993.0,1995.0,250000.0,2020-02-28
BULLS HEAD,14 HEATHER COURT,3757.0,1080.0,1995.0,400000.0,2020-09-15
BULLS HEAD,42 ADRIANNE LANE,1469.0,1159.0,1992.0,430000.0,2020-01-13
BULLS HEAD,3298 VICTORY BOULEVARD,3075.0,1400.0,2002.0,415233.0,2020-05-27
BULLS HEAD,3298 VICTORY BOULEVARD,3075.0,1400.0,2002.0,608000.0,2020-11-13
BULLS HEAD,70 FOREST STREET,2295.0,1528.0,1988.0,525000.0,2020-05-28
BULLS HEAD,33 TIMOTHY COURT,1550.0,1950.0,1997.0,445000.0,2020-10-20
BULLS HEAD,42 DANNY COURT,1710.0,1800.0,2003.0,550000.0,2020-09-28
BULLS HEAD,36 DANNY COURT,1710.0,1800.0,2003.0,560000.0,2020-12-17
CASTLETON CORNERS,168 FAIRVIEW AVENUE,5000.0,2499.0,2019.0,1120075.0,2020-12-02
CASTLETON CORNERS,185 GREENLEAF AVENUE,800.0,1000.0,1991.0,378000.0,2020-03-16
CASTLETON CORNERS,23 MUNDY AVENUE,1470.0,1300.0,2003.0,420000.0,2020-03-06
CASTLETON CORNERS,200B DUBOIS AVENUE,1996.0,1200.0,2014.0,505000.0,2020-03-02
CASTLETON CORNERS,30 ZACHARY COURT,1140.0,1600.0,1989.0,423000.0,2020-06-19
CASTLETON CORNERS,56 ZACHARY COURT,498.0,1260.0,1989.0,391000.0,2020-12-21
CASTLETON CORNERS,26 CONSTANT AVENUE,2374.0,1400.0,2000.0,540000.0,2020-07-08
CASTLETON CORNERS,24 CONSTANT AVENUE,2374.0,1400.0,2000.0,570000.0,2020-12-16
CASTLETON CORNERS,79 GOWER STREET,2300.0,1800.0,1994.0,600000.0,2020-12-21
CASTLETON CORNERS,47 NORTH GANNON AVENUE,2300.0,1216.0,1995.0,530000.0,2020-02-10
CASTLETON CORNERS,39 MOUNTAIN VIEW AVENUE,2717.0,1627.0,2019.0,646589.0,2020-07-16
CASTLETON CORNERS,37 MOUNTAINVIEW AVENUE,2717.0,1627.0,2019.0,616041.0,2020-12-18
CASTLETON CORNERS,35 MOUNTAIN VIEW AVENUE,2716.0,1627.0,2019.0,621133.0,2020-11-23
CASTLETON CORNERS,120 CLERMONT PLACE,2287.0,1370.0,2018.0,635000.0,2020-12-11
CASTLETON CORNERS,94 WHEELER AVENUE,2800.0,1680.0,2019.0,599749.0,2020-09-16
CASTLETON CORNERS,96 WHEELER AVENUE,2800.0,1680.0,2019.0,600768.0,2020-06-26
CLOVE LAKES,76 BEVERLY AVENUE,2517.0,1600.0,2004.0,605000.0,2020-05-28
CLOVE LAKES,46 FOX HUNT COURT,2048.0,2040.0,1985.0,341640.0,2020-01-16
CLOVE LAKES,143 WALDRON AVENUE,5100.0,2528.0,2019.0,997885.0,2020-01-23
CLOVE LAKES,46 PUTTERS CT,4080.0,2400.0,1997.0,988000.0,2020-06-18
CLOVE LAKES,943 BARD AVENUE,4400.0,2344.0,1986.0,690000.0,2020-03-12
CLOVE LAKES,105 MORRISON AVENUE,1826.0,1064.0,1993.0,465000.0,2020-10-06
CLOVE LAKES,156 WHITEWOOD AVENUE,4150.0,3300.0,2001.0,610000.0,2020-07-09
CLOVE LAKES,622 BEMENT AVENUE,2500.0,1760.0,1986.0,594000.0,2020-04-16
CLOVE LAKES,260 ELIZABETH STREET,2175.0,1283.0,2016.0,485000.0,2020-08-27
CONCORD,315 GORDON STREET,2300.0,1060.0,2004.0,395000.0,2020-11-04
CONCORD,300 TARGEE STREET,1045.0,1170.0,2002.0,345000.0,2020-03-13
CONCORD,8 CUNARD PLACE,2050.0,1800.0,1999.0,265000.0,2020-07-07
CONCORD,10 MICKARDAN COURT,1890.0,1200.0,2002.0,233730.0,2020-09-30
CONCORD,10 MICKARDAN COURT,1890.0,1200.0,2002.0,517850.0,2020-01-16
CONCORD,97 STEUBEN STREET,2200.0,960.0,2004.0,435000.0,2020-01-30
CONCORD,95 STEUBEN STREET,1200.0,960.0,2004.0,270000.0,2020-12-07
CONCORD,397 A NECKAR,1184.0,1248.0,1986.0,389000.0,2020-08-25
CONCORD,188 A PIERCE,1184.0,1248.0,1987.0,410000.0,2020-11-09
CONCORD,188A PIERCE STREET,1184.0,1248.0,1987.0,207870.0,2020-01-08
CONCORD,198 PIERCE STREET,888.0,1248.0,1987.0,350000.0,2020-02-05
CONCORD,219 PIERCE STREET,672.0,1248.0,1987.0,268000.0,2020-03-31
CONCORD,229 MOSEL AVENUE,1900.0,700.0,1995.0,330000.0,2020-11-23
CONCORD,201 MOSEL AVENUE,975.0,1330.0,1996.0,388000.0,2020-01-14
CONCORD,35 GEO COURT,555.0,1150.0,2004.0,450000.0,2020-12-31
CONCORD,43 GEO COURT,1180.0,1050.0,2004.0,410000.0,2020-10-22
CONCORD,443 HANOVER AVENUE,2595.0,1268.0,2015.0,568000.0,2020-09-22
CONCORD,315 NARROWS ROAD NORTH,2987.0,1176.0,1998.0,644234.0,2020-07-24
CONCORD-FOX HILLS,21 IMPERIAL COURT,2175.0,1288.0,2006.0,499998.0,2020-01-08
CONCORD-FOX HILLS,35 IMPERIAL COURT,2175.0,1288.0,2006.0,560000.0,2020-05-28
CONCORD-FOX HILLS,128 LONG POND LANE,1176.0,1404.0,1992.0,460000.0,2020-07-27
CONCORD-FOX HILLS,114 LONG POND LANE,1176.0,1404.0,1992.0,405000.0,2020-11-30
CONCORD-FOX HILLS,35 SKYLINE DRIVE,666.0,936.0,1992.0,320000.0,2020-04-14
CONCORD-FOX HILLS,43 STAGE LANE,819.0,936.0,1992.0,380000.0,2020-12-22
CONCORD-FOX HILLS,121 SKYLINE DRIVE,1059.0,1537.0,1993.0,438000.0,2020-01-13
CONCORD-FOX HILLS,125 SKYLINE DRIVE,1059.0,1537.0,1993.0,430000.0,2020-09-11
CONCORD-FOX HILLS,160 SKYLINE DRIVE,684.0,1422.0,1993.0,433000.0,2020-04-27
CONCORD-FOX HILLS,24 THEATER LANE,968.0,600.0,1995.0,368000.0,2020-05-20
CONCORD-FOX HILLS,15 SCENIC LANE,1085.0,700.0,1995.0,435000.0,2020-03-16
CONCORD-FOX HILLS,26 STUDIO LANE,1280.0,780.0,1998.0,428000.0,2020-06-04
CONCORD-FOX HILLS,228 MOSEL AVENUE,3780.0,1460.0,2001.0,500000.0,2020-09-29
CONCORD-FOX HILLS,168 MOSEL AVENUE,2250.0,1460.0,2001.0,610000.0,2020-06-12
DONGAN HILLS,25 SAVIN COURT,4334.0,2440.0,1999.0,930000.0,2020-11-04
DONGAN HILLS,117 RARITAN AVENUE,2500.0,2000.0,2000.0,645000.0,2020-06-17
DONGAN HILLS,6 DUMONT AVENUE,1512.0,1148.0,1985.0,462500.0,2020-11-25
DONGAN HILLS,9 DUMONT AVENUE,2860.0,1440.0,2013.0,590000.0,2020-02-04
DONGAN HILLS,15 BENTON AVENUE,1134.0,1000.0,1988.0,478000.0,2020-01-28
DONGAN HILLS,33 PERINE AVENUE,790.0,940.0,1990.0,459000.0,2020-02-04
DONGAN HILLS,300D ALTER AVENUE,1050.0,1120.0,1988.0,446000.0,2020-11-18
DONGAN HILLS-COLONY,20 OCEANVIEW LANE,18343.0,6386.0,1988.0,1150000.0,2020-07-16
DONGAN HILLS-COLONY,68 UPTON STREET,8000.0,3896.0,2020.0,677500.0,2020-08-14
DONGAN HILLS-COLONY,95 CIRCLE ROAD,83425.0,17100.0,1989.0,4850000.0,2020-12-16
DONGAN HILLS-COLONY,1403 RICHMOND ROAD,5733.0,2400.0,1999.0,955000.0,2020-08-21
DONGAN HILLS-COLONY,17 SABRINA LANE,6060.0,2500.0,1997.0,1233000.0,2020-03-18
DONGAN HILLS-OLD TOWN,23 MC CORMICK PLACE,1710.0,1080.0,1986.0,445000.0,2020-06-17
DONGAN HILLS-OLD TOWN,14 MCCORMICK PLACE,2280.0,1188.0,1986.0,400000.0,2020-01-06
ELTINGVILLE,27 LYNDALE LANE,800.0,1300.0,1990.0,358000.0,2020-01-29
ELTINGVILLE,31 LYNDALE LANE,800.0,1300.0,1990.0,399000.0,2020-11-27
ELTINGVILLE,1515 ARDEN AVE,6000.0,2937.0,2017.0,1109893.0,2020-01-23
ELTINGVILLE,45 WAIMER PLACE,1223.0,822.0,2004.0,475000.0,2020-06-25
ELTINGVILLE,37 WAIMER PLACE,2455.0,805.0,2004.0,526000.0,2020-10-20
ELTINGVILLE,46 BAMBERGER LANE,2544.0,1916.0,2019.0,661863.0,2020-03-04
ELTINGVILLE,44 BAMBERGER LANE,1637.0,1717.0,2019.0,590585.0,2020-10-16
ELTINGVILLE,42 BAMBERGER LANE,1637.0,1716.0,2019.0,590585.0,2020-03-24
ELTINGVILLE,40 BAMBERGER LANE,1637.0,1717.0,2019.0,595676.0,2020-06-05
ELTINGVILLE,38 BAMBERGER LANE,2545.0,1916.0,2019.0,649644.0,2020-07-01
ELTINGVILLE,N/A BAMBERGER LANE,2422.0,1916.0,2019.0,649644.0,2020-07-01
ELTINGVILLE,N/A BAMBERGER LANE,1637.0,1717.0,2019.0,590585.0,2020-12-22
ELTINGVILLE,N/A BAMBERGER LANE,1637.0,1717.0,2019.0,590585.0,2020-11-09
ELTINGVILLE,N/A BAMBERGER LANE,2667.0,1916.0,2019.0,650240.0,2020-06-18
ELTINGVILLE,"116A SYLVIA STREET, A",1798.0,1368.0,1991.0,550000.0,2020-02-27
ELTINGVILLE,118 SYLVIA STREET,1673.0,1368.0,1991.0,505950.0,2020-10-22
ELTINGVILLE,47 VANESSA LANE,3190.0,1200.0,1999.0,595000.0,2020-02-27
ELTINGVILLE,33 VANESSA LANE,2250.0,1200.0,1999.0,470000.0,2020-09-17
ELTINGVILLE,21 VANESSA LANE,2250.0,1200.0,1999.0,436020.0,2020-03-16
ELTINGVILLE,469 WILSON AVENUE,1785.0,2001.0,1990.0,430000.0,2020-10-22
ELTINGVILLE,75 CHESEBROUGH STREET,1008.0,2001.0,1990.0,443000.0,2020-11-18
ELTINGVILLE,16 BRANDIS LANE,540.0,1080.0,1993.0,400000.0,2020-10-28
ELTINGVILLE,97 MACON AVENUE,2500.0,1500.0,2020.0,711757.0,2020-12-28
ELTINGVILLE,66 BRANDIS AVENUE,840.0,1380.0,1993.0,422500.0,2020-07-07
ELTINGVILLE,22 BRANDIS LANE,540.0,1080.0,1993.0,415000.0,2020-10-30
ELTINGVILLE,11 ANDREA COURT,986.0,1240.0,1987.0,415000.0,2020-11-18
ELTINGVILLE,8 ANDREA COURT,493.0,1001.0,1988.0,300000.0,2020-09-30
ELTINGVILLE,8 ANDREA COURT,493.0,1001.0,1988.0,375000.0,2020-07-10
ELTINGVILLE,6 ANDREA COURT,1044.0,1000.0,1988.0,365000.0,2020-09-21
ELTINGVILLE,130 MACON AVENUE,8008.0,4640.0,1989.0,789000.0,2020-11-10
ELTINGVILLE,737 BARLOW AVENUE,2050.0,1312.0,1992.0,545000.0,2020-06-29
ELTINGVILLE,743 BARLOW AVENUE,1550.0,1116.0,1992.0,474000.0,2020-10-16
ELTINGVILLE,182 DRUMGOOLE ROAD EAST,1822.0,1998.0,1992.0,512000.0,2020-09-22
ELTINGVILLE,85 MOFFETT STREET,2346.0,1648.0,1991.0,520000.0,2020-01-14
ELTINGVILLE,16 MOFFETT ST,1867.0,1600.0,1987.0,497000.0,2020-11-13
ELTINGVILLE,803 KATAN AVENUE,1360.0,1020.0,1988.0,380000.0,2020-12-28
ELTINGVILLE,744 BARLOW AVENUE,954.0,1024.0,1991.0,435000.0,2020-08-19
ELTINGVILLE,738 BARLOW AVENUE,975.0,1024.0,1991.0,525000.0,2020-05-29
ELTINGVILLE,12 DORVAL AVENUE,1921.0,1396.0,1990.0,448000.0,2020-12-16
ELTINGVILLE,18 LADD,867.0,1480.0,1989.0,405000.0,2020-10-06
ELTINGVILLE,36 CHALLENGER DRIVE,797.0,1480.0,1989.0,365000.0,2020-02-20
ELTINGVILLE,15 BERRY AVENUE,968.0,1480.0,1989.0,200000.0,2020-10-09
ELTINGVILLE,5 LADD AVENUE,3129.0,1204.0,2001.0,497500.0,2020-03-24
ELTINGVILLE,25 FUTURITY PLACE,3190.0,1120.0,1994.0,355000.0,2020-01-30
ELTINGVILLE,25 FUTURITY PLACE,3190.0,1120.0,1994.0,540000.0,2020-09-23
ELTINGVILLE,18 NOTUS AVENUE,3500.0,1600.0,1994.0,540000.0,2020-10-21
ELTINGVILLE,104 NOTUS AVENUE,3500.0,1344.0,1985.0,597500.0,2020-11-24
ELTINGVILLE,124 NOTUS AVE,2500.0,1344.0,1985.0,525000.0,2020-02-14
ELTINGVILLE,68 ALEXANDER AVENUE,2376.0,900.0,1988.0,499900.0,2020-11-09
ELTINGVILLE,17 DON COURT,2359.0,1524.0,1996.0,460000.0,2020-01-31
ELTINGVILLE,15 DON COURT,5859.0,1524.0,1996.0,595000.0,2020-09-23
ELTINGVILLE,851 CARLTON BLVD,3700.0,2000.0,1993.0,785000.0,2020-10-16
ELTINGVILLE,494 DRUMGOOLE ROAD EAST,3700.0,1900.0,1998.0,759000.0,2020-02-11
ELTINGVILLE,16 CROWN COURT,2357.0,1383.0,1992.0,440000.0,2020-01-22
ELTINGVILLE,44 CROWN COURT,1007.0,1383.0,1992.0,365000.0,2020-05-04
ELTINGVILLE,42 CROWN COURT,1007.0,1383.0,1992.0,405000.0,2020-09-04
ELTINGVILLE,34 CROWN COURT,1007.0,1383.0,1992.0,405000.0,2020-05-18
ELTINGVILLE,16 DEBORAH LOOP,1440.0,1400.0,1993.0,440100.0,2020-04-13
ELTINGVILLE,96 DEBORAH LOOP,2830.0,1200.0,1996.0,460000.0,2020-06-25
ELTINGVILLE,41 DEBORAH LOOP,1260.0,1400.0,1993.0,499998.0,2020-10-06
ELTINGVILLE,87 CROWN AVENUE,1230.0,1400.0,1993.0,499000.0,2020-11-30
ELTINGVILLE,107 CROWN AVENUE,1230.0,1200.0,1993.0,430000.0,2020-09-30
EMERSON HILL,7 TED PLACE,11143.0,6000.0,2001.0,1268000.0,2020-12-18
EMERSON HILL,120 MILDEN AVENUE,14555.0,4800.0,2001.0,1450000.0,2020-12-29
EMERSON HILL,82 DOUGLAS ROAD,20295.0,10638.0,2011.0,3350000.0,2020-07-28
EMERSON HILL,64 NICOLE LOOP,5361.0,3200.0,1997.0,1160000.0,2020-01-13
EMERSON HILL,34 MICHAEL LOOP,4795.0,2800.0,2001.0,960000.0,2020-07-01
EMERSON HILL,29 MICHAEL LOOP,5700.0,2800.0,2001.0,1185000.0,2020-05-14
EMERSON HILL,15 MICHAEL LOOP,4755.0,2800.0,2001.0,970000.0,2020-10-21
GRANT CITY,1847 RICHMOND ROAD,7762.0,1960.0,2007.0,900000.0,2020-10-06
GRANT CITY,61 LIBERTY AVENUE,1260.0,1864.0,1988.0,505000.0,2020-10-07
GRANT CITY,152 JEFFERSON STREET,1875.0,1300.0,1989.0,460000.0,2020-01-13
GRANT CITY,131 BEDFORD AVENUE,2500.0,1300.0,1997.0,650000.0,2020-03-17
GRANT CITY,205 BEDFORD AVENUE,960.0,1240.0,1987.0,481000.0,2020-12-17
GRANT CITY,4 EDISON STREET,1170.0,1300.0,1989.0,480000.0,2020-02-24
GRANT CITY,67 GREELEY AVENUE,3000.0,1500.0,2004.0,678000.0,2020-06-19
GRASMERE,1931 CLOVE ROAD,1400.0,1396.0,1991.0,538000.0,2020-03-30
GRASMERE,138 HILLCREST TERRACE,3870.0,1728.0,2003.0,810000.0,2020-07-09
GRASMERE,122 HILLCREST TERRACE,3600.0,1800.0,2000.0,710000.0,2020-06-24
GRASMERE,539 HANOVER AVENUE,2189.0,1921.0,2002.0,648000.0,2020-11-17
GRASMERE,41 GRASMERE AVENUE,3720.0,1600.0,2005.0,575000.0,2020-06-22
GRASMERE,35 GRASMERE AVENUE,1750.0,1600.0,2005.0,547000.0,2020-02-03
GRASMERE,25 ROOSEVELT STREET,2378.0,1879.0,2019.0,692410.0,2020-11-25
GRASMERE,23 ROOSEVELT STREET,1819.0,1972.0,2019.0,643534.0,2020-12-28
GRASMERE,19 ROOSEVELT STREET,2415.0,1922.0,2019.0,672045.0,2020-11-19
GRASMERE,932 RICHMOND ROAD,2595.0,1320.0,2019.0,700556.0,2020-10-30
GRASMERE,926 RICHMOND ROAD,2906.0,1320.0,2019.0,707684.0,2020-10-23
GRASMERE,25 ROME AVENUE,2500.0,1825.0,1986.0,738000.0,2020-08-18
GRASMERE,90 NORTH RAILROAD AVE,1190.0,1350.0,1988.0,475000.0,2020-03-16
GRASMERE,58 GARRETSON LANE,2130.0,1488.0,1999.0,595000.0,2020-08-28
GRASMERE,14 STANWICH STREET,1960.0,1560.0,1988.0,368439.0,2020-04-29
GRASMERE,1045 WEST FINGERBOARD RD,1556.0,1264.0,1989.0,500000.0,2020-11-05
GREAT KILLS,7D REVERE LANE,936.0,1152.0,1986.0,392000.0,2020-12-30
GREAT KILLS,31C FRANKLIN LANE,960.0,1152.0,1986.0,387500.0,2020-12-10
GREAT KILLS,31B FRANKLIN LANE,960.0,1152.0,1986.0,360000.0,2020-08-14
GREAT KILLS,6A REVERE LANE,1575.0,1320.0,1986.0,464000.0,2020-09-10
GREAT KILLS,39 CHESS LOOP,2450.0,1410.0,2003.0,540691.0,2020-11-05
GREAT KILLS,16 KNIGHT LOOP,2760.0,1410.0,2002.0,587500.0,2020-12-29
GREAT KILLS,28 LYLE COURT,3064.0,1450.0,1986.0,344000.0,2020-09-01
GREAT KILLS,28 LYLE COURT,3064.0,1450.0,1986.0,471913.0,2020-01-06
GREAT KILLS,24 LYLE COURT,2625.0,1100.0,1986.0,560000.0,2020-10-07
GREAT KILLS,75 CORONA AVENUE,2500.0,1920.0,1986.0,648888.0,2020-12-22
GREAT KILLS,41 BLYTHE PLACE,2750.0,1872.0,1986.0,668000.0,2020-08-05
GREAT KILLS,30 DINA COURT,2650.0,1872.0,1986.0,640000.0,2020-06-25
GREAT KILLS,14 DINA COURT,2544.0,1872.0,1986.0,626000.0,2020-06-04
GREAT KILLS,10 DINA COURT,2522.0,1872.0,1986.0,675000.0,2020-11-30
GREAT KILLS,170 COTTER AVENUE,2424.0,1980.0,1986.0,640000.0,2020-09-02
GREAT KILLS,40 BLYTHE PLACE,2071.0,1484.0,1986.0,365000.0,2020-10-28
GREAT KILLS,19 HART LOOP,500.0,1150.0,1991.0,397000.0,2020-12-16
GREAT KILLS,157 CORONA AVENUE,500.0,1150.0,1991.0,280000.0,2020-08-12
GREAT KILLS,17 ATMORE PLACE,1760.0,1140.0,1986.0,430000.0,2020-07-30
GREAT KILLS,22 ATMORE PLACE,1743.0,1140.0,1986.0,425000.0,2020-09-29
GREAT KILLS,130 CORONA AVENUE,1609.0,1350.0,1988.0,430000.0,2020-02-04
GREAT KILLS,138 CORONA AVENUE,2990.0,1350.0,1988.0,540000.0,2020-11-10
GREAT KILLS,9 CROFT COURT,2050.0,1600.0,1988.0,425000.0,2020-01-15
GREAT KILLS,191 COTTER AVENUE,2142.0,1484.0,1986.0,485000.0,2020-03-10
GREAT KILLS,187 COTTER AVENUE,2163.0,1484.0,1986.0,550000.0,2020-04-30
GREAT KILLS,179 COTTER AVENUE,1872.0,1404.0,1985.0,529995.0,2020-11-17
GREAT KILLS,43 CROFT COURT,946.0,2904.0,1993.0,555000.0,2020-07-23
GREAT KILLS,10 CROFT COURT,946.0,1176.0,1988.0,345000.0,2020-08-06
GREAT KILLS,6 CROFT COURT,688.0,935.0,1988.0,375000.0,2020-10-30
GREAT KILLS,16A FULLER COURT,946.0,1364.0,1988.0,290000.0,2020-06-04
GREAT KILLS,21 GARTH COURT,946.0,1364.0,1988.0,435000.0,2020-12-21
GREAT KILLS,17 GARTH COURT,946.0,1364.0,1988.0,380000.0,2020-02-18
GREAT KILLS,25 SABLE LOOP,500.0,1240.0,1996.0,460000.0,2020-06-15
GREAT KILLS,64 SABLE LOOP,500.0,1240.0,1996.0,410000.0,2020-07-31
GREAT KILLS,40 SABLE LOOP,500.0,1240.0,1996.0,295050.0,2020-07-31
GREAT KILLS,40 SABLE LOOP,500.0,1240.0,1996.0,444523.0,2020-03-10
GREAT KILLS,56 SABLE LOOP,500.0,1240.0,1996.0,430000.0,2020-09-28
GREAT KILLS,7 TANGLEWOOD DR,2967.0,1687.0,2018.0,580000.0,2020-03-04
GREAT KILLS,11 TANGLEWOOD DRIVE,2815.0,1687.0,2018.0,691392.0,2020-04-23
GREAT KILLS,19 TANGLEWOOD DRIVE,2815.0,1687.0,2018.0,717866.0,2020-04-17
GREAT KILLS,21 TANGLEWOOD DRIVE,2815.0,1687.0,2018.0,695000.0,2020-10-29
GREAT KILLS,25 TANGLEWOOD DRIVE,2815.0,1687.0,2018.0,697000.0,2020-11-25
GREAT KILLS,27 TANGLEWOOD DRIVE,2815.0,1687.0,2018.0,721939.0,2020-03-25
GREAT KILLS,33 TANGLEWOOD DR,2815.0,1687.0,2018.0,720000.0,2020-02-12
GREAT KILLS,187 SANDALWOOD DRIVE,2000.0,1350.0,1986.0,420000.0,2020-09-09
GREAT KILLS,48 CHERRYWOOD COURT,1500.0,1350.0,1985.0,409940.0,2020-10-30
GREAT KILLS,46 SANDALWOOD DRIVE,1536.0,1440.0,1985.0,235000.0,2020-11-12
GREAT KILLS,17 KENNINGTON STREET,2555.0,1536.0,1998.0,639000.0,2020-12-28
GREAT KILLS,21 KENNINGTON STREET,2555.0,1536.0,1998.0,640000.0,2020-10-05
GREAT KILLS,29 KENNINGTON STREET,2555.0,1536.0,1998.0,645000.0,2020-10-15
GREAT KILLS,37 KENNINGTON STREET,2555.0,1536.0,1998.0,605000.0,2020-01-06
GREAT KILLS,412 CORBIN AVENUE,1920.0,1380.0,1991.0,455000.0,2020-12-22
GREAT KILLS,39 ELKHART STREET,1400.0,1380.0,1991.0,436500.0,2020-12-11
GREAT KILLS,531 GREAVES AVENUE,2340.0,1034.0,1990.0,470000.0,2020-05-11
GREAT KILLS,508 MILES AVENUE,875.0,978.0,1985.0,349000.0,2020-12-29
GREAT KILLS,420 ARTHUR KILL ROAD,918.0,1104.0,1985.0,345000.0,2020-12-15
GREAT KILLS,146 FAIRFIELD STREET,2500.0,1200.0,2003.0,635000.0,2020-01-07
GREAT KILLS,92 JUMEL STREET,2742.0,1540.0,1994.0,638000.0,2020-09-30
GREAT KILLS,68 KENNINGTON STREET,2725.0,1638.0,1998.0,600000.0,2020-05-29
GREAT KILLS,38 HOWTON AVENUE,1800.0,1560.0,1987.0,509000.0,2020-10-01
GREAT KILLS,86 KATAN AVENUE,4601.0,2032.0,2009.0,900000.0,2020-12-03
GREAT KILLS,41 KATAN AVENUE,5715.0,2612.0,1998.0,999000.0,2020-11-24
GREAT KILLS,3755 AMBOY ROAD,10730.0,2117.0,1985.0,647000.0,2020-01-15
GREAT KILLS,40 STONECREST COURT,1850.0,944.0,1991.0,385000.0,2020-01-16
GREAT KILLS,38 STONECREST,2610.0,944.0,1991.0,288000.0,2020-09-17
GREAT KILLS,36 STONECREST COURT,2268.0,944.0,1991.0,370000.0,2020-12-01
GREAT KILLS,40C STERN COURT,2139.0,1680.0,1990.0,455000.0,2020-10-13
GREAT KILLS,37 GREAVES AVENUE,1544.0,1140.0,1998.0,475000.0,2020-12-07
GREAT KILLS,47 GREAVES LANE,1309.0,1327.0,1990.0,340000.0,2020-07-22
GREAT KILLS,49 GREAVES LANE,1170.0,1327.0,1990.0,432000.0,2020-09-28
GREAT KILLS,33 STERN COURT,960.0,1327.0,1989.0,489000.0,2020-12-14
GREAT KILLS,32 STERN COURT,2560.0,1426.0,1988.0,525000.0,2020-11-04
GREAT KILLS,18 STERN COURT,2838.0,1050.0,1987.0,441000.0,2020-12-01
GREAT KILLS,10 STERN COURT,900.0,818.0,1990.0,424700.0,2020-01-03
GREAT KILLS,31 WOODCUTTERS LANE,1092.0,1244.0,1994.0,475000.0,2020-10-20
GREAT KILLS,20 DENT ROAD,6743.0,3031.0,2018.0,1186261.0,2020-01-28
GREAT KILLS,100 HIGHLAND ROAD,5664.0,3250.0,2007.0,1194800.0,2020-01-30
GREAT KILLS,3753 HYLAN BOULEVARD,2599.0,1536.0,2012.0,679000.0,2020-12-21
GREAT KILLS,717 DURANT AVENUE,2674.0,1260.0,1990.0,545000.0,2020-12-30
GREAT KILLS,725 DURANT AVENUE,2073.0,1120.0,1990.0,350000.0,2020-02-28
GREAT KILLS,42 NASH COURT,2550.0,1530.0,2011.0,645000.0,2020-08-28
GREAT KILLS,24 FAIRLAWN LOOP,1434.0,1645.0,1990.0,543000.0,2020-06-26
GREAT KILLS,41 FAIRLAWN LOOP,1326.0,1645.0,1989.0,499000.0,2020-09-08
GREAT KILLS,49 FAIRLAWN LOOP,915.0,1380.0,1989.0,529888.0,2020-09-22
GREAT KILLS,61 FAIRLAWN LOOP,1003.0,1645.0,1992.0,520000.0,2020-02-20
GREAT KILLS,62 FAIRLAWN LOOP,2624.0,1616.0,1989.0,595000.0,2020-02-11
GREAT KILLS,35 CORAL COURT,2325.0,1500.0,2000.0,655000.0,2020-06-17
GREAT KILLS,12 MERCER PLACE,3000.0,2036.0,2004.0,685000.0,2020-11-09
GREAT KILLS,7 FITZGERALD AVENUE,1560.0,1392.0,1992.0,485900.0,2020-09-18
GREAT KILLS,97 CLOVERDALE AVENUE,3325.0,1906.0,2019.0,775000.0,2020-06-18
GREAT KILLS,169 ARMSTRONG AVENUE,3251.0,1560.0,1996.0,600000.0,2020-06-05
GREAT KILLS,20 SWEETWATER AVENUE,3807.0,2787.0,2012.0,950000.0,2020-09-17
GREAT KILLS,42 SWEETWATER AVENUE,3811.0,2742.0,2012.0,953000.0,2020-10-29
GREAT KILLS,26 CRISPI LANE,2052.0,1660.0,2005.0,605000.0,2020-03-16
GREAT KILLS,65 PERONA LANE,2570.0,1660.0,2006.0,625000.0,2020-10-29
GREAT KILLS,77 PERONA LANE,2585.0,1660.0,2006.0,620000.0,2020-12-22
GREAT KILLS,114 GOODALL STREET,2701.0,1400.0,1990.0,447500.0,2020-03-30
GREAT KILLS,216 TENNYSON DRIVE,4950.0,3862.0,2005.0,999000.0,2020-03-20
GREAT KILLS,11 GLOVER STREET,3375.0,1560.0,2009.0,705000.0,2020-09-01
GREAT KILLS,56 GLOVER STREET,2500.0,1494.0,2014.0,654750.0,2020-09-29
GREAT KILLS,29 HEINZ AVENUE,2690.0,1518.0,1995.0,590000.0,2020-09-24
GREAT KILLS,19 HIGHLAND LANE,2615.0,1450.0,1987.0,400000.0,2020-01-28
